movie_id,title,language,country,genres,budget,revenue,votes_count,duration,year,imdb_rating,profit,roi,budget_category
2949,Election ,English,USA,Comedy|Drama,8000000.0,14879556.0,73640,103,1999,7.3,6879556.0,0.86,Low budget
2950,The DUFF ,English,USA,Comedy,8500000.0,34017854.0,51326,101,2015,6.5,25517854.0,3.0,Low budget
2951,Glitter ,English,USA,Drama|Music|Romance,22000000.0,4273372.0,19412,104,2001,2.1,-17726628.0,-0.81,Mid budget
2952,Bright Star ,English,UK,Biography|Drama|Romance,8500000.0,4440055.0,21360,119,2009,7.0,-4059945.0,-0.48,Low budget
2953,My Name Is Khan ,Hindi,India,Adventure|Drama|Thriller,12000000.0,4018695.0,69759,128,2010,8.0,-7981305.0,-0.67,Mid budget
2954,Footloose ,English,USA,Drama|Music|Romance,8200000.0,80000000.0,51459,107,1984,6.5,71800000.0,8.76,Low budget
2955,All Is Lost ,English,USA,Action|Adventure|Drama,9000000.0,6262942.0,59545,106,2013,6.9,-2737058.0,-0.3,Low budget
2956,Limbo ,English,USA,Adventure|Drama|Thriller,8000000.0,1997807.0,5158,126,1999,7.1,-6002193.0,-0.75,Low budget
2957,The Karate Kid ,English,USA,Action|Drama|Family|Sport,8000000.0,90800000.0,126916,126,1984,7.2,82800000.0,10.35,Low budget
2958,Repo! The Genetic Opera ,English,USA,Horror|Musical|Sci-Fi,8500000.0,140244.0,20419,150,2008,6.7,-8359756.0,-0.98,Low budget
2959,Pulp Fiction ,English,USA,Crime|Drama,8000000.0,107930000.0,1324680,178,1994,8.9,99930000.0,12.49,Low budget
2960,Nightcrawler ,English,USA,Crime|Drama|Thriller,8500000.0,32279955.0,293304,117,2014,7.9,23779955.0,2.8,Low budget
2961,Club Dread ,English,USA,Comedy|Horror|Thriller,8550000.0,4992159.0,23823,119,2004,5.6,-3557841.0,-0.42,Low budget
2962,The Sound of Music ,English,USA,Biography|Drama|Family|Musical|Romance,8200000.0,163214286.0,148172,174,1965,8.0,155014286.0,18.9,Low budget
2963,Splash ,English,USA,Comedy|Fantasy|Romance,8000000.0,69800000.0,54723,111,1984,6.2,61800000.0,7.72,Low budget
2964,Little Miss Sunshine ,English,USA,Comedy|Drama,8000000.0,59889948.0,355810,101,2006,7.9,51889948.0,6.49,Low budget
2965,Stand by Me ,English,USA,Adventure|Drama,8000000.0,52287414.0,271794,89,1986,8.1,44287414.0,5.54,Low budget
2966,28 Days Later... ,English,UK,Drama|Horror|Sci-Fi|Thriller,8000000.0,45063889.0,297250,113,2002,7.6,37063889.0,4.63,Low budget
2967,You Got Served ,English,USA,Drama|Music,8000000.0,40066497.0,23671,95,2004,3.5,32066497.0,4.01,Low budget
2968,Escape from Alcatraz ,English,USA,Biography|Crime|Drama,8000000.0,36500000.0,87090,112,1979,7.6,28500000.0,3.56,Low budget
2969,Brown Sugar ,English,USA,Comedy|Drama|Music|Romance,8000000.0,27362712.0,5971,109,2002,6.5,19362712.0,2.42,Low budget
2970,A Thin Line Between Love and Hate ,English,USA,Comedy|Crime|Drama|Romance|Thriller,8000000.0,34746109.0,3122,108,1996,5.6,26746109.0,3.34,Low budget
2971,50/50 ,English,USA,Comedy|Drama|Romance,8000000.0,34963967.0,270441,100,2011,7.7,26963967.0,3.37,Low budget
2972,Shutter ,English,USA,Horror|Mystery|Thriller,8000000.0,25926543.0,26609,90,2008,5.2,17926543.0,2.24,Low budget
2973,That Awkward Moment ,English,USA,Comedy|Romance,8000000.0,26049082.0,76791,94,2014,6.1,18049082.0,2.26,Low budget
2974,Much Ado About Nothing ,English,UK,Comedy|Drama|Romance,8000000.0,22551000.0,37269,111,1993,7.4,14551000.0,1.82,Low budget
2975,On Her Majesty's Secret Service ,English,UK,Action|Adventure|Thriller,7000000.0,22800000.0,59941,142,1969,6.8,15800000.0,2.26,Low budget
2976,New Nightmare ,English,USA,Fantasy|Horror|Mystery|Thriller,8000000.0,18090181.0,38191,107,1994,6.4,10090181.0,1.26,Low budget
2977,Drive Me Crazy ,English,USA,Comedy|Drama|Romance,8000000.0,17843379.0,14904,91,1999,5.7,9843379.0,1.23,Low budget
2978,Half Baked ,English,USA,Comedy|Crime,8000000.0,17278980.0,48225,82,1998,6.7,9278980.0,1.16,Low budget
2979,New in Town ,English,USA,Comedy|Romance,8000000.0,16699684.0,17461,97,2009,5.6,8699684.0,1.09,Low budget
2980,Syriana ,English,USA,Drama|Thriller,50000000.0,50815288.0,109191,128,2005,7.0,815288.0,0.02,Mid budget
2981,American Psycho ,English,USA,Crime|Drama,7000000.0,15047419.0,357275,102,2000,7.6,8047419.0,1.15,Low budget
2982,The Good Girl ,English,USA,Drama|Romance,5000000.0,14015786.0,37952,93,2002,6.5,9015786.0,1.8,Low budget
2983,The Boondock Saints II: All Saints Day ,English,USA,Action|Crime|Thriller,8000000.0,10269307.0,53251,138,2009,6.3,2269307.0,0.28,Low budget
2984,Enough Said ,English,USA,Comedy|Drama|Romance,8000000.0,17536788.0,49240,93,2013,7.1,9536788.0,1.19,Low budget
2985,Easy A ,English,USA,Comedy|Romance,8000000.0,58401464.0,276746,92,2010,7.1,50401464.0,6.3,Low budget
2986,Shadow of the Vampire ,English,UK,Drama|Horror,8000000.0,8279017.0,34191,92,2000,6.9,279017.0,0.03,Low budget
2987,Prom ,English,USA,Comedy|Drama,8000000.0,10106233.0,12702,104,2011,5.4,2106233.0,0.26,Low budget
2988,Held Up ,English,USA,Comedy,8000000.0,4692814.0,2870,89,1999,5.1,-3307186.0,-0.41,Low budget
2989,Woman on Top ,English,USA,Comedy|Fantasy|Romance,8000000.0,5018450.0,8546,92,2000,5.3,-2981550.0,-0.37,Low budget
2990,Anomalisa ,English,USA,Animation|Comedy|Drama|Romance,8000000.0,3442820.0,31489,90,2015,7.3,-4557180.0,-0.57,Low budget
2991,Another Year ,English,UK,Comedy|Drama,10000000.0,3205244.0,23629,129,2010,7.3,-6794756.0,-0.68,Mid budget
2992,8 Women ,French,France,Comedy|Crime|Musical|Romance,8000000.0,3076425.0,23660,111,2002,7.1,-4923575.0,-0.62,Low budget
2993,Showdown in Little Tokyo ,English,USA,Action|Comedy|Crime|Thriller,8000000.0,2275557.0,12561,79,1991,6.0,-5724443.0,-0.72,Low budget
2994,Clay Pigeons ,English,Germany,Comedy|Crime,8000000.0,1789892.0,9494,104,1998,6.6,-6210108.0,-0.78,Low budget
2995,It's Kind of a Funny Story ,English,USA,Comedy|Drama|Romance,8000000.0,6350058.0,106098,101,2010,7.2,-1649942.0,-0.21,Low budget
2996,Made in Dagenham ,English,UK,Biography|Comedy|Drama|History,7200000.0,1094798.0,11158,113,2010,7.2,-6105202.0,-0.85,Low budget
2997,When Did You Last See Your Father? ,English,UK,Biography|Drama,8000000.0,1071240.0,3571,92,2007,6.9,-6928760.0,-0.87,Low budget
2998,Prefontaine ,English,USA,Biography|Drama|Romance|Sport,8000000.0,532190.0,5673,106,1997,6.8,-7467810.0,-0.93,Low budget
2999,The Secret of Kells ,English,France,Adventure|Animation|Family|Fantasy,6500000.0,686383.0,22811,75,2009,7.7,-5813617.0,-0.89,Low budget
3000,Begin Again ,English,USA,Drama|Music,8000000.0,16168741.0,99430,104,2013,7.4,8168741.0,1.02,Low budget
3001,Down in the Valley ,English,USA,Drama|Romance|Thriller,8000000.0,568695.0,16617,108,2005,6.5,-7431305.0,-0.93,Low budget
3002,Brooklyn Rules ,English,USA,Crime|Drama,8000000.0,398420.0,5049,99,2007,6.4,-7601580.0,-0.95,Low budget
3003,The Singing Detective ,English,USA,Comedy|Crime|Musical|Mystery,8000000.0,336456.0,7116,109,2003,5.6,-7663544.0,-0.96,Low budget
3004,Fido ,English,Canada,Comedy|Drama|Horror|Sci-Fi,8000000.0,298110.0,25055,93,2006,6.8,-7701890.0,-0.96,Low budget
3005,The Wendell Baker Story ,English,USA,Comedy|Drama|Romance,8000000.0,127144.0,5159,99,2005,5.5,-7872856.0,-0.98,Low budget
3006,Wild Target ,English,UK,Action|Comedy|Crime,8000000.0,117190.0,29994,98,2010,6.9,-7882810.0,-0.99,Low budget
3007,Pathology ,English,USA,Crime|Horror|Thriller,8000000.0,108662.0,26849,95,2008,6.0,-7891338.0,-0.99,Low budget
3008,10th & Wolf ,English,USA,Crime|Drama|Thriller,8000000.0,53481.0,5557,107,2006,6.4,-7946519.0,-0.99,Low budget
3009,Dear Wendy ,English,Italy,Comedy|Crime|Drama|Romance,50000000.0,23106.0,9003,102,2004,6.6,-49976894.0,-1.0,Mid budget
3010,Aloft ,English,Spain,Drama,8000000.0,52961.0,2103,97,2014,5.3,-7947039.0,-0.99,Low budget
3011,Imagine Me & You ,English,UK,Comedy|Drama|Romance,7900000.0,671240.0,23023,90,2005,6.9,-7228760.0,-0.92,Low budget
3012,The Blood of Heroes ,English,Australia,Action|Sci-Fi|Sport,10000000.0,882290.0,4792,90,1989,6.5,-9117710.0,-0.91,Mid budget
3013,Driving Miss Daisy ,English,USA,Comedy|Drama|Family,7500000.0,106593296.0,72324,99,1989,7.4,99093296.0,13.21,Low budget
3014,Soul Food ,English,USA,Comedy|Drama,7500000.0,43490057.0,5275,115,1997,6.9,35990057.0,4.8,Low budget
3015,Rumble in the Bronx ,Cantonese,Hong Kong,Action|Comedy,7500000.0,32333860.0,29843,89,1995,6.7,24833860.0,3.31,Low budget
3016,Thank You for Smoking ,English,USA,Comedy|Drama,6500000.0,24792061.0,191998,92,2005,7.6,18292061.0,2.81,Low budget
3017,Hostel: Part II ,English,USA,Horror,10000000.0,17544812.0,69989,94,2007,5.4,7544812.0,0.75,Mid budget
3018,An Education ,English,UK,Drama,4500000.0,12574715.0,112138,100,2009,7.3,8074715.0,1.79,Low budget
3019,The Hotel New Hampshire ,English,UK,Comedy|Drama|Romance,7500000.0,5100000.0,6595,109,1984,6.0,-2400000.0,-0.32,Low budget
3020,Narc ,English,USA,Crime|Drama|Mystery|Thriller,7500000.0,10460089.0,34098,105,2002,7.2,2960089.0,0.39,Low budget
3021,Men with Brooms ,English,Canada,Comedy|Drama|Romance|Sport,7500000.0,4239767.0,3709,102,2002,6.0,-3260233.0,-0.43,Low budget
3022,Witless Protection ,English,USA,Comedy|Crime,7500000.0,4131640.0,5463,97,2008,3.1,-3368360.0,-0.45,Low budget
3023,The Work and the Glory ,English,USA,Drama|Romance,7500000.0,3347439.0,833,118,2004,6.9,-4152561.0,-0.55,Low budget
3024,Extract ,English,USA,Comedy|Crime|Romance,8000000.0,10814185.0,37530,92,2009,6.2,2814185.0,0.35,Low budget
3025,Alias Betty ,French,France,Comedy|Crime|Drama|Romance|Thriller,50000000.0,206400.0,1439,103,2001,6.9,-49793600.0,-1.0,Mid budget
3026,Code 46 ,English,UK,Drama|Romance|Sci-Fi|Thriller,7500000.0,197148.0,18109,93,2003,6.3,-7302852.0,-0.97,Low budget
3027,Crash ,English,Germany,Crime|Drama|Thriller,6500000.0,54557348.0,361169,115,2004,7.9,48057348.0,7.39,Low budget
3028,Albert Nobbs ,English,UK,Drama,8000000.0,3014541.0,19616,113,2011,6.7,-4985459.0,-0.62,Low budget
3029,Ta Ra Rum Pum ,Hindi,USA,Comedy|Family|Romance,6000000.0,872643.0,2909,153,2007,5.4,-5127357.0,-0.85,Low budget
3030,Persepolis ,French,France,Animation|Biography|Drama|War,7300000.0,4443403.0,70194,89,2007,8.0,-2856597.0,-0.39,Low budget
3031,The Neon Demon ,English,France,Horror|Thriller,7000000.0,1330827.0,9866,118,2016,7.0,-5669173.0,-0.81,Low budget
3032,Harry Brown ,English,UK,Action|Crime|Drama|Thriller,7300000.0,1818681.0,74435,97,2009,7.2,-5481319.0,-0.75,Low budget
3033,Spider-Man 3 ,English,USA,Action|Adventure|Romance,258000000.0,336530303.0,383071,156,2007,6.2,78530303.0,0.3,High budget
3034,The Omega Code ,English,USA,Action|Adventure|Fantasy|Sci-Fi|Thriller,7500000.0,12610552.0,4682,100,1999,3.5,5110552.0,0.68,Low budget
3035,Juno ,English,USA,Comedy|Drama|Romance,7500000.0,143492840.0,414335,96,2007,7.5,135992840.0,18.13,Low budget
3036,Diamonds Are Forever ,English,UK,Action|Adventure|Thriller,7200000.0,43800000.0,74249,120,1971,6.7,36600000.0,5.08,Low budget
3037,The Godfather ,English,USA,Crime|Drama,6000000.0,134821952.0,1155770,175,1972,9.2,128821952.0,21.47,Low budget
3038,Flashdance ,English,USA,Drama|Music|Romance,4000000.0,94900000.0,35172,95,1983,6.1,90900000.0,22.72,Low budget
3039,500 Days of Summer ,English,USA,Comedy|Drama|Romance,7500000.0,32391374.0,376600,95,2009,7.7,24891374.0,3.32,Low budget
3040,The Piano ,English,New Zealand,Drama|Music|Romance,7000000.0,40158000.0,63931,121,1993,7.6,33158000.0,4.74,Low budget
3041,Magic Mike ,English,USA,Comedy|Drama,7000000.0,113709992.0,108843,110,2012,6.1,106709992.0,15.24,Low budget
3042,Darkness Falls ,English,USA,Horror|Mystery|Thriller,11000000.0,32131483.0,25870,96,2003,4.9,21131483.0,1.92,Mid budget
3043,Live and Let Die ,English,UK,Action|Adventure|Thriller,7000000.0,35400000.0,74957,121,1973,6.8,28400000.0,4.06,Low budget
3044,My Dog Skip ,English,USA,Drama|Family|Sport,5000000.0,34099640.0,16651,95,2000,7.0,29099640.0,5.82,Low budget
3045,Jumping the Broom ,English,USA,Comedy|Drama,6600000.0,37295394.0,7973,112,2011,5.7,30695394.0,4.65,Low budget
3046,The Great Gatsby ,English,Australia,Drama|Romance,105000000.0,144812796.0,362933,143,2013,7.3,39812796.0,0.38,High budget
3047,"Good Night, and Good Luck. ",English,USA,Biography|Drama|History,7500000.0,31501218.0,84070,93,2005,7.5,24001218.0,3.2,Low budget
3048,Capote ,English,Canada,Biography|Crime|Drama,7000000.0,28747570.0,100571,110,2005,7.4,21747570.0,3.11,Low budget
3049,Desperado ,English,USA,Action|Crime|Thriller,7000000.0,25625110.0,138707,104,1995,7.2,18625110.0,2.66,Low budget
3050,The Claim ,English,UK,Drama|Romance|Western,20000000.0,403932.0,5254,115,2000,6.5,-19596068.0,-0.98,Mid budget
3051,Logan's Run ,English,USA,Action|Adventure|Sci-Fi,9000000.0,25000000.0,39847,119,1976,6.8,16000000.0,1.78,Low budget
3052,The Man with the Golden Gun ,English,UK,Action|Adventure|Thriller,13000000.0,21000000.0,73950,125,1974,6.8,8000000.0,0.62,Mid budget
3053,Action Jackson ,English,USA,Action|Comedy|Crime|Thriller,7000000.0,20257000.0,7569,96,1988,5.2,13257000.0,1.89,Low budget
3054,The Descent ,English,UK,Adventure|Horror|Thriller,3500000.0,26005908.0,154938,100,2005,7.2,22505908.0,6.43,Low budget
3055,Devil's Due ,English,USA,Horror|Mystery,7000000.0,15818967.0,13913,89,2014,4.0,8818967.0,1.26,Low budget
3056,Flirting with Disaster ,English,USA,Comedy,7000000.0,14891000.0,15088,92,1996,6.8,7891000.0,1.13,Low budget
3057,The Devil's Rejects ,English,USA,Crime|Horror,7000000.0,16901126.0,76267,109,2005,6.9,9901126.0,1.41,Low budget
3058,Dope ,English,USA,Comedy|Crime|Drama,7000000.0,17474107.0,56605,103,2015,7.3,10474107.0,1.5,Low budget
3059,In Too Deep ,English,USA,Crime|Drama|Thriller,7000000.0,14003141.0,4598,95,1999,6.1,7003141.0,1.0,Low budget
3060,Skyfall ,English,UK,Action|Adventure|Thriller,200000000.0,304360277.0,522048,143,2012,7.8,104360277.0,0.52,High budget
3061,House of 1000 Corpses ,English,USA,Horror,7000000.0,12583510.0,60709,105,2003,6.0,5583510.0,0.8,Low budget
3062,A Serious Man ,English,USA,Comedy|Drama,7000000.0,9190525.0,102125,106,2009,7.0,2190525.0,0.31,Low budget
3063,Get Low ,English,USA,Drama|Mystery,7500000.0,9176553.0,19147,100,2009,7.1,1676553.0,0.22,Low budget
3064,Warlock ,English,USA,Action|Fantasy|Horror|Thriller,7000000.0,9094451.0,11668,103,1989,6.2,2094451.0,0.3,Low budget
3065,Beyond the Lights ,English,USA,Drama|Music,7000000.0,14612840.0,11191,116,2014,6.9,7612840.0,1.09,Low budget
3066,A Single Man ,English,USA,Drama|Romance,7000000.0,9166863.0,83182,99,2009,7.6,2166863.0,0.31,Low budget
3067,The Last Temptation of Christ ,English,USA,Drama,7000000.0,8373585.0,39680,164,1988,7.6,1373585.0,0.2,Low budget
3068,Outside Providence ,English,USA,Comedy|Drama|Romance,7000000.0,7292175.0,7736,96,1999,6.4,292175.0,0.04,Low budget
3069,Bride & Prejudice ,English,UK,Comedy|Drama|Musical|Romance,7000000.0,6601079.0,17436,122,2004,6.2,-398921.0,-0.06,Low budget
3070,Rabbit-Proof Fence ,Aboriginal,Australia,Adventure|Biography|Drama|History,6000000.0,6165429.0,23486,94,2002,7.5,165429.0,0.03,Low budget
3071,Who's Your Caddy? ,English,USA,Comedy|Sport,7000000.0,5694308.0,13815,93,2007,2.0,-1305692.0,-0.19,Low budget
3072,Split Second ,English,UK,Action|Crime|Horror|Sci-Fi|Thriller,7000000.0,5430822.0,8391,96,1992,6.2,-1569178.0,-0.22,Low budget
3073,The Other Side of Heaven ,English,USA,Adventure|Biography|Drama,7000000.0,4720371.0,3203,113,2001,6.5,-2279629.0,-0.33,Low budget
3074,Veer-Zaara ,Hindi,India,Drama|Musical|Romance,7000000.0,2921738.0,34449,192,2004,7.9,-4078262.0,-0.58,Low budget
3075,Redbelt ,English,USA,Drama|Sport,7000000.0,2344847.0,18561,99,2008,6.8,-4655153.0,-0.67,Low budget
3076,Cyrus ,English,USA,Comedy|Drama|Romance,7000000.0,7455447.0,29967,91,2010,6.3,455447.0,0.07,Low budget
3077,A Dog of Flanders ,English,USA,Drama|Family,7000000.0,2148212.0,781,100,1999,6.3,-4851788.0,-0.69,Low budget
3078,Auto Focus ,English,USA,Biography|Crime|Drama,7000000.0,2062066.0,11387,105,2002,6.6,-4937934.0,-0.71,Low budget
3079,Factory Girl ,English,USA,Biography|Drama,7000000.0,1654367.0,18355,99,2006,6.4,-5345633.0,-0.76,Low budget
3080,We Need to Talk About Kevin ,English,UK,Drama|Thriller,7000000.0,1738692.0,95529,112,2011,7.5,-5261308.0,-0.75,Low budget
3081,The Mighty Macs ,English,USA,Drama|Sport,7000000.0,1889522.0,1119,99,2009,6.5,-5110478.0,-0.73,Low budget
3082,Mother and Child ,English,USA,Drama|Romance,4825000.0,1110286.0,9727,125,2009,7.2,-3714714.0,-0.77,Low budget
3083,March or Die ,English,UK,Adventure|Drama|Romance|War,9000000.0,1000000.0,2215,107,1977,6.3,-8000000.0,-0.89,Low budget
3084,Les visiteurs ,French,France,Comedy|Fantasy|Sci-Fi,50000000.0,700000.0,24438,107,1993,7.0,-49300000.0,-0.99,Mid budget
3085,Somewhere ,English,USA,Comedy|Drama,7000000.0,1768416.0,35848,97,2010,6.3,-5231584.0,-0.75,Low budget
3086,Chairman of the Board ,English,USA,Comedy,10000000.0,306715.0,5143,95,1998,2.3,-9693285.0,-0.97,Mid budget
3087,Hesher ,English,USA,Drama,7000000.0,382946.0,43965,106,2010,7.1,-6617054.0,-0.95,Low budget
3088,Gerry ,English,USA,Adventure|Drama|Mystery,3500000.0,236266.0,15104,103,2002,6.2,-3263734.0,-0.93,Low budget
3089,The Heart of Me ,English,UK,Drama|Romance,7000000.0,196067.0,1966,96,2002,6.7,-6803933.0,-0.97,Low budget
3090,Freeheld ,English,USA,Biography|Drama|Romance,7000000.0,532988.0,5863,103,2015,6.5,-6467012.0,-0.92,Low budget
3091,The Extra Man ,English,USA,Comedy,7000000.0,453079.0,4124,108,2010,5.9,-6546921.0,-0.94,Low budget
3092,Ca$h ,English,USA,Comedy|Crime|Thriller,7000000.0,46451.0,7663,118,2010,6.0,-6953549.0,-0.99,Low budget
3093,Wah-Wah ,English,UK,Drama,7000000.0,233103.0,2670,97,2005,6.9,-6766897.0,-0.97,Low budget
3094,Pale Rider ,English,USA,Western,6900000.0,41400000.0,39451,115,1985,7.3,34500000.0,5.0,Low budget
3095,Dazed and Confused ,English,USA,Comedy,6900000.0,7993039.0,120036,102,1993,7.7,1093039.0,0.16,Low budget
3096,Aimee & Jaguar ,German,Germany,Biography|Drama|Romance|War,15000000.0,927107.0,5153,125,1999,7.3,-14072893.0,-0.94,Mid budget
3097,The Chumscrubber ,English,USA,Comedy|Drama,6800000.0,49526.0,16299,108,2005,7.0,-6750474.0,-0.99,Low budget
3098,Shade ,English,USA,Crime|Thriller,6800000.0,10696.0,10771,101,2003,6.4,-6789304.0,-1.0,Low budget
3099,House at the End of the Street ,English,Canada,Drama|Horror|Thriller,6900000.0,31607598.0,58366,101,2012,5.6,24707598.0,3.58,Low budget
3100,Incendies ,French,Canada,Drama|Mystery|War,6800000.0,6857096.0,80429,139,2010,8.2,57096.0,0.01,Low budget
3101,"Remember Me, My Love ",Italian,Italy,Comedy|Drama|Romance,5000000.0,223878.0,3548,125,2003,6.5,-4776122.0,-0.96,Low budget
3102,Elite Squad ,Portuguese,Brazil,Action|Crime|Drama|Thriller,4000000.0,8060.0,81644,115,2007,8.1,-3991940.0,-1.0,Low budget
3103,Annabelle ,English,USA,Horror|Mystery,6500000.0,84263837.0,81699,99,2014,5.4,77763837.0,11.96,Low budget
3104,Bran Nue Dae ,English,Australia,Comedy|Drama|Musical,6500000.0,110029.0,1388,88,2009,6.3,-6389971.0,-0.98,Low budget
3105,Boyz n the Hood ,English,USA,Crime|Drama,6000000.0,57504069.0,94139,112,1991,7.8,51504069.0,8.58,Low budget
3106,La Bamba ,English,USA,Biography|Drama|Music,6500000.0,54215416.0,21409,108,1987,6.8,47715416.0,7.34,Low budget
3107,Dressed to Kill ,English,USA,Mystery|Romance|Thriller,6500000.0,31899000.0,23986,104,1980,7.1,25399000.0,3.91,Low budget
3108,The Adventures of Huck Finn ,English,USA,Adventure|Comedy|Drama|Family,6500000.0,24103594.0,6384,108,1993,6.2,17603594.0,2.71,Low budget
3109,Go ,English,USA,Comedy|Crime,6500000.0,16842303.0,59474,102,1999,7.3,10342303.0,1.59,Low budget
3110,Friends with Money ,English,USA,Comedy|Drama|Romance,6500000.0,13367101.0,19715,88,2006,5.9,6867101.0,1.06,Low budget
3111,Bats ,English,USA,Horror|Sci-Fi|Thriller,6500000.0,10149779.0,8294,91,1999,3.6,3649779.0,0.56,Low budget
3112,Nowhere in Africa ,English,Germany,Biography|Drama,7000000.0,6173485.0,10672,141,2001,7.7,-826515.0,-0.12,Low budget
3113,Shame ,English,UK,Drama,6500000.0,4000304.0,145395,101,2011,7.3,-2499696.0,-0.38,Low budget
3114,Layer Cake ,English,UK,Crime|Drama|Thriller,4000000.0,2338695.0,134070,105,2004,7.4,-1661305.0,-0.42,Low budget
3115,The Work and the Glory II: American Zion ,English,USA,Drama|Western,6500000.0,2024854.0,564,100,2005,6.6,-4475146.0,-0.69,Low budget
3116,The East ,English,UK,Drama|Thriller,6500000.0,2268296.0,41856,116,2013,6.9,-4231704.0,-0.65,Low budget
3117,A Home at the End of the World ,English,USA,Drama|Romance,6500000.0,1029017.0,12049,97,2004,6.8,-5470983.0,-0.84,Low budget
3118,Aberdeen ,English,UK,Drama,6500000.0,64148.0,2601,106,2000,7.3,-6435852.0,-0.99,Low budget
3119,The Messenger ,English,USA,Drama|Romance|War,6500000.0,66637.0,29608,105,2009,7.2,-6433363.0,-0.99,Low budget
3120,Control ,English,UK,Biography|Drama|Music,4500000.0,871577.0,51353,122,2007,7.7,-3628423.0,-0.81,Low budget
3121,The Terminator ,English,UK,Action|Sci-Fi,6500000.0,38400000.0,600266,107,1984,8.1,31900000.0,4.91,Low budget
3122,Good Bye Lenin! ,German,Germany,Drama|Romance,4800000.0,4063859.0,114407,121,2003,7.7,-736141.0,-0.15,Low budget
3123,The Damned United ,English,UK,Biography|Drama|Sport,10000000.0,449558.0,32307,98,2009,7.6,-9550442.0,-0.96,Mid budget
3124,Mallrats ,English,USA,Comedy|Romance,6000000.0,2122561.0,99033,123,1995,7.2,-3877439.0,-0.65,Low budget
3125,Grease ,English,USA,Musical|Romance,6000000.0,181360000.0,170027,110,1978,7.2,175360000.0,29.23,Low budget
3126,Platoon ,English,UK,Drama|War,6000000.0,137963328.0,291603,120,1986,8.1,131963328.0,21.99,Low budget
3127,Fahrenheit 9/11 ,English,USA,Documentary|Drama|War,6000000.0,119078393.0,113152,122,2004,7.5,113078393.0,18.85,Low budget
3128,Butch Cassidy and the Sundance Kid ,English,USA,Biography|Crime|Drama|Western,6000000.0,102308900.0,152089,110,1969,8.1,96308900.0,16.05,Low budget
3129,Mary Poppins ,English,USA,Comedy|Family|Fantasy|Musical,6000000.0,102300000.0,107408,139,1964,7.8,96300000.0,16.05,Low budget
3130,Ordinary People ,English,USA,Drama,6000000.0,54800000.0,35130,124,1980,7.8,48800000.0,8.13,Low budget
3131,Around the World in 80 Days ,English,USA,Action|Adventure|Comedy,110000000.0,24004159.0,68722,120,2004,5.8,-85995841.0,-0.78,High budget
3132,West Side Story ,English,USA,Crime|Drama|Musical|Romance|Thriller,6000000.0,43650000.0,71919,152,1961,7.6,37650000.0,6.28,Low budget
3133,Caddyshack ,English,USA,Comedy|Sport,6000000.0,39800000.0,81599,98,1980,7.4,33800000.0,5.63,Low budget
3134,The Brothers ,English,USA,Comedy|Drama,6000000.0,27457409.0,3198,106,2001,6.3,21457409.0,3.58,Low budget
3135,The Wood ,English,USA,Comedy|Drama|Romance,6000000.0,25047631.0,6585,106,1999,6.9,19047631.0,3.17,Low budget
3136,The Usual Suspects ,English,USA,Crime|Drama|Mystery|Thriller,6000000.0,23272306.0,740918,106,1995,8.6,17272306.0,2.88,Low budget
3137,A Nightmare on Elm Street 5: The Dream Child ,English,USA,Fantasy|Horror|Romance|Thriller,8000000.0,22168359.0,29659,89,1989,5.1,14168359.0,1.77,Low budget
3138,Van Wilder: Party Liaison ,English,Germany,Comedy|Romance,6000000.0,21005329.0,89128,94,2002,6.4,15005329.0,2.5,Low budget
3139,The Wrestler ,English,USA,Drama|Sport,6000000.0,26236603.0,251349,109,2008,7.9,20236603.0,3.37,Low budget
3140,Duel in the Sun ,English,USA,Drama|Romance|Western,8000000.0,20400000.0,6304,144,1946,6.9,12400000.0,1.55,Low budget
3141,Best in Show ,English,USA,Comedy,6000000.0,18621249.0,45859,90,2000,7.5,12621249.0,2.1,Low budget
3142,Escape from New York ,English,UK,Action|Sci-Fi,6000000.0,25244700.0,91017,106,1981,7.2,19244700.0,3.21,Low budget
3143,School Daze ,English,USA,Comedy|Drama|Musical,6500000.0,14545844.0,4756,121,1988,5.8,8045844.0,1.24,Low budget
3144,Daddy Day Camp ,English,USA,Comedy|Family,6000000.0,13235267.0,12339,89,2007,2.9,7235267.0,1.21,Low budget
3145,Mystic Pizza ,English,USA,Comedy|Drama|Romance,6000000.0,12793213.0,18286,104,1988,6.2,6793213.0,1.13,Low budget
3146,Sliding Doors ,English,UK,Comedy|Drama|Fantasy|Romance,9000000.0,11883495.0,52805,99,1998,6.8,2883495.0,0.32,Low budget
3147,Tales from the Hood ,English,USA,Comedy|Horror|Thriller,6000000.0,11797927.0,4582,98,1995,6.1,5797927.0,0.97,Low budget
3148,The Last King of Scotland ,English,UK,Biography|Drama|History|Thriller,6000000.0,17605861.0,145580,121,2006,7.7,11605861.0,1.93,Low budget
3149,Halloween 5 ,English,USA,Horror|Thriller,3000000.0,11642254.0,22929,96,1989,5.2,8642254.0,2.88,Low budget
3150,Bernie ,English,USA,Comedy|Crime|Drama,5000000.0,9203192.0,45396,99,2011,6.8,4203192.0,0.84,Low budget
3151,Dolphins and Whales 3D: Tribes of the Ocean ,English,UK,Adventure|Documentary|Short,6000000.0,7518876.0,172,42,2008,6.5,1518876.0,0.25,Low budget
3152,Pollock ,English,USA,Biography|Drama,6000000.0,8596914.0,23023,122,2000,7.0,2596914.0,0.43,Low budget
